Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2250,907,978,3,257,249,1,0,452,45,98103,3,1393,1,14,1557,1117.92,4,0.0,55.896
4249,233,242,0,14,43,0,0,363,33,44134,1,109,0,5,756,183.372,2,0.3,-7.8588
4249,233,242,0,14,43,0,0,363,33,44134,1,1158,1,12,1680,7.968,2,0.2,2.8884
2176,795,855,3,688,696,0,0,181,35,97030,3,640,1,3,689,26.352,8,0.7,-18.4464
3207,1223,1318,3,123,152,1,0,9,3,92804,3,1347,1,14,905,481.32,4,0.0,125.1432
3207,1223,1318,3,123,152,1,0,9,3,92804,3,1440,1,15,671,13.98,1,0.0,3.6348
3024,963,1041,3,692,691,0,0,329,30,10035,1,782,1,3,23,25.92,6,0.2,9.072
3024,963,1041,3,692,691,0,0,329,30,10035,1,990,1,10,178,91.59,3,0.0,42.1314
4340,277,287,2,490,505,1,0,207,41,77070,0,108,0,5,832,674.058,3,0.3,-19.2588
4297,232,241,2,354,372,1,0,96,27,3301,1,775,1,3,258,22.92,4,0.0,11.0016
4297,232,241,2,354,372,1,0,96,27,3301,1,1340,1,14,633,269.9,5,0.0,16.194
422,264,277,2,537,500,0,0,147,33,45014,1,709,1,3,1308,11.808,8,0.7,-8.6592
422,264,277,2,537,500,0,0,147,33,45014,1,1853,2,13,1225,9.588,2,0.4,-2.0774
3352,924,995,3,88,113,0,0,219,40,37604,2,855,1,7,5,18.336,3,0.2,6.6468
3352,924,995,3,88,113,0,0,219,40,37604,2,1014,1,12,1718,36.288,7,0.2,12.7008
3352,924,995,3,88,113,0,0,219,40,37604,2,1747,2,13,1844,111.984,2,0.2,6.999
3352,924,995,3,88,113,0,0,219,40,37604,2,719,1,3,901,5.97,5,0.7,-4.577
3352,924,995,3,88,113,0,0,219,40,37604,2,791,1,3,240,2.508,2,0.7,-1.8392
1607,506,548,2,498,513,0,0,452,45,98105,3,610,1,2,279,35.96,2,0.0,10.4284
1607,506,548,2,498,513,0,0,452,45,98105,3,678,1,3,256,14.952,3,0.2,5.4201
4064,1158,1247,2,484,485,0,0,250,41,77573,0,617,1,2,375,67.144,7,0.2,5.8751
4064,1158,1247,2,484,485,0,0,250,41,77573,0,75,0,5,841,254.058,3,0.3,-32.6646
2640,595,645,3,91,104,1,0,161,18,20877,1,47,0,4,390,173.94,3,0.0,38.2668
2640,595,645,3,91,104,1,0,161,18,20877,1,1695,2,13,724,231.98,2,0.0,67.2742
2840,1110,1198,3,675,703,0,0,80,11,60653,0,734,1,3,329,2.296,2,0.8,-3.9032
3080,1231,1326,2,515,539,2,0,209,0,35810,2,1263,1,12,12,96.08,2,0.0,46.1184
3080,1231,1326,2,515,539,2,0,209,0,35810,2,931,1,8,161,3.62,2,0.0,1.1946
3080,1231,1326,2,515,539,2,0,209,0,35810,2,1080,1,12,1700,629.1,6,0.0,301.968
3080,1231,1326,2,515,539,2,0,209,0,35810,2,1793,2,13,39,90.48,2,0.0,23.5248
3333,1130,1219,0,45,22,1,0,247,19,1841,1,576,1,2,539,14.88,2,0.0,3.72
3145,1166,1259,3,529,498,0,0,80,11,60623,0,351,0,16,977,91.275,1,0.5,-67.5435
3661,1208,1303,3,15,11,2,0,147,5,6824,1,1145,1,12,1810,19.44,3,0.0,9.3312
3661,1208,1303,3,15,11,2,0,147,5,6824,1,50,0,5,740,897.15,3,0.0,251.202
4282,192,201,0,423,421,0,0,329,30,10009,1,492,1,2,1131,57.75,5,0.0,16.17
4282,192,201,0,423,421,0,0,329,30,10009,1,1042,1,12,537,14.94,3,0.0,7.0218
3672,979,1059,3,286,279,1,0,452,45,98103,3,518,1,2,1114,23.1,2,0.0,6.93
893,510,556,3,791,791,0,0,24,4,80013,3,896,1,7,3,12.536,1,0.2,4.2309
893,510,556,3,791,791,0,0,24,4,80013,3,720,1,3,1629,1.08,2,0.7,-0.792
893,510,556,3,791,791,0,0,24,4,80013,3,930,1,8,1499,4.512,3,0.2,0.846
1531,351,374,3,442,418,1,0,252,42,84043,3,1805,2,13,1452,16.776,3,0.2,1.6776
3816,918,991,3,232,224,2,0,491,0,35401,2,835,1,3,1642,33.74,7,0.0,15.5204
670,8,9,3,70,106,0,0,438,3,94109,3,1293,1,14,1549,1325.85,5,0.0,238.653
670,8,9,3,70,106,0,0,438,3,94109,3,26,0,4,1187,333.999,3,0.15,3.9294
670,8,9,3,70,106,0,0,438,3,94109,3,585,1,2,28,19.9,5,0.0,6.567
1549,324,344,3,336,338,0,0,521,6,19805,1,72,0,5,1202,1268.82,9,0.0,266.4522
1549,324,344,3,336,338,0,0,521,6,19805,1,21,0,4,846,283.92,4,0.0,82.3368
1549,324,344,3,336,338,0,0,521,6,19805,1,501,1,2,1372,5.68,2,0.0,1.7608
2945,1227,1324,3,468,471,0,0,233,12,47905,0,1412,1,14,1556,375.34,1,0.0,18.767
2493,807,865,0,371,397,0,0,401,3,90278,3,1263,1,12,12,96.08,2,0.0,46.1184
2493,807,865,0,371,397,0,0,401,3,90278,3,638,1,3,146,11.68,2,0.2,3.942
2493,807,865,0,371,397,0,0,401,3,90278,3,904,1,8,122,4.36,2,0.0,1.7876
29,222,235,3,350,399,0,0,452,45,98115,3,979,1,10,229,29.24,4,0.0,13.7428
2952,1204,1299,3,67,87,0,0,266,3,90045,3,718,1,3,1302,117.488,7,0.2,41.1208
2952,1204,1299,3,67,87,0,0,266,3,90045,3,163,0,9,546,18.84,3,0.0,6.0288
2099,854,919,2,220,220,0,0,329,30,10009,1,618,1,2,276,12.42,3,0.0,5.2164
1386,423,453,3,555,559,0,0,421,20,48073,0,1038,1,12,1787,12.96,2,0.0,6.2208
3153,1215,1309,2,54,14,1,0,438,3,94109,3,432,1,1,301,69.48,1,0.0,20.844
1512,352,373,3,541,530,1,0,329,30,10009,1,1727,2,13,1274,85.9,2,0.0,2.577
706,125,127,2,762,745,1,0,338,26,89031,3,550,1,2,495,18.06,7,0.0,4.6956
706,125,127,2,762,745,1,0,338,26,89031,3,1223,1,12,1693,79.14,3,0.0,36.4044
706,125,127,2,762,745,1,0,338,26,89031,3,233,0,9,619,37.4,2,0.0,14.212
1158,355,379,3,380,380,0,0,67,41,75007,0,690,1,3,709,2.512,2,0.8,-4.396
1158,355,379,3,380,380,0,0,67,41,75007,0,935,1,8,1499,18.864,9,0.2,6.1308
2738,874,940,3,745,766,2,0,266,3,90008,3,1806,2,13,778,61.192,1,0.2,6.1192
2738,874,940,3,745,766,2,0,266,3,90008,3,436,1,1,640,67.84,1,0.0,18.3168
665,47,41,0,4,0,0,0,452,45,98103,3,123,0,5,764,48.712,1,0.2,5.4801
665,47,41,0,4,0,0,0,452,45,98103,3,517,1,2,1138,17.94,3,0.0,4.6644
665,47,41,0,4,0,0,0,452,45,98103,3,1366,1,14,416,242.94,3,0.0,4.8588
2340,706,760,2,229,198,0,0,153,8,33311,2,649,1,3,691,7.764,4,0.7,-5.176
920,412,438,2,185,181,1,0,93,40,38401,2,1748,2,13,1620,467.04,4,0.2,58.38
1095,465,502,2,77,96,2,0,390,37,2908,1,1727,2,13,1274,128.85,3,0.0,3.8655
1095,465,502,2,77,96,2,0,390,37,2908,1,1098,1,12,921,8.4,2,0.0,4.116
1095,465,502,2,77,96,2,0,390,37,2908,1,1586,2,0,1005,199.98,2,0.0,83.9916
1095,465,502,2,77,96,2,0,390,37,2908,1,78,0,5,1213,110.98,1,0.0,15.5372
4665,862,927,0,433,435,1,0,216,8,32216,2,56,0,5,814,207.984,2,0.2,-28.5978
4665,862,927,0,433,435,1,0,216,8,32216,2,1169,1,12,598,36.112,2,0.2,12.6392
4665,862,927,0,433,435,1,0,216,8,32216,2,289,0,9,621,35.568,2,0.2,5.7798
4665,862,927,0,433,435,1,0,216,8,32216,2,1248,1,12,538,88.768,2,0.2,31.0688
2719,863,930,3,610,601,2,0,343,3,92054,3,1160,1,12,1646,12.9,2,0.0,6.321
1356,501,545,2,404,412,1,0,216,8,32216,2,1554,2,0,599,717.12,9,0.2,152.388
1648,570,617,0,31,13,0,0,329,30,10024,1,673,1,3,1307,21.36,5,0.2,7.209
1648,570,617,0,31,13,0,0,329,30,10024,1,791,1,3,240,6.688,2,0.2,2.3408
1648,570,617,0,31,13,0,0,329,30,10024,1,1719,2,13,524,773.94,6,0.0,224.4426
4592,894,961,2,661,640,1,0,80,11,60610,0,1433,1,15,94,20.568,3,0.2,1.5426
4592,894,961,2,661,640,1,0,80,11,60610,0,457,1,1,294,4.356,2,0.8,-11.7612
4592,894,961,2,661,640,1,0,80,11,60610,0,1463,2,0,963,19.04,4,0.2,-1.428
703,262,276,3,28,4,1,0,208,3,92646,3,957,1,10,1257,5.22,2,0.0,2.4012
1848,862,928,2,338,336,0,0,437,3,92105,3,1391,1,14,582,84.84,3,0.0,22.9068
1593,490,532,3,150,182,1,0,323,40,37211,2,931,1,8,161,7.24,5,0.2,1.1765
307,193,201,1,21,25,0,0,329,30,10009,1,960,1,10,224,14.4,5,0.0,7.056
2460,689,740,3,153,178,2,0,92,4,80906,3,1218,1,12,1823,15.552,3,0.2,5.4432
2460,689,740,3,153,178,2,0,92,4,80906,3,121,0,5,1363,1325.76,6,0.2,149.148
2460,689,740,3,153,178,2,0,92,4,80906,3,803,1,3,1635,3.108,2,0.7,-2.1756
2961,1121,1210,3,61,61,2,0,438,3,94110,3,802,1,3,81,6.672,3,0.2,2.1684
2961,1121,1210,3,61,61,2,0,438,3,94110,3,1759,2,13,48,689.408,4,0.2,77.5584
4828,1214,1310,3,322,329,1,0,80,11,60653,0,682,1,3,895,1889.99,5,0.8,-2929.4845
1494,581,633,3,625,641,1,0,289,40,38109,2,847,1,7,4,55.936,8,0.2,18.8784
1494,581,633,3,625,641,1,0,289,40,38109,2,998,1,10,216,18.432,8,0.2,5.9904
1494,581,633,3,625,641,1,0,289,40,38109,2,144,0,9,1046,20.32,5,0.2,3.556
398,251,264,3,729,667,2,0,329,30,10011,1,671,1,3,61,52.064,4,0.2,18.8732
3913,966,1044,3,442,418,1,0,394,31,27604,2,386,1,1,613,48.784,1,0.2,3.6588
3913,966,1044,3,442,418,1,0,394,31,27604,2,636,1,3,802,13.092,4,0.7,-10.0372
2151,615,665,3,668,668,2,0,266,3,90045,3,1833,2,13,38,109.592,1,0.2,8.2194
2151,615,665,3,668,668,2,0,266,3,90045,3,1187,1,12,537,56.7,5,0.0,27.783
3990,1019,1099,3,5,3,2,0,266,3,90004,3,1476,2,0,1003,79.99,1,0.0,28.7964
2254,715,765,1,261,273,2,0,331,44,23602,2,1425,1,15,91,69.5,5,0.0,20.155
2254,715,765,1,261,273,2,0,331,44,23602,2,1259,1,12,1696,191.6,4,0.0,91.968
2550,836,901,3,133,163,0,0,266,3,90032,3,1023,1,12,162,10.56,2,0.0,5.0688
657,89,90,2,753,732,0,0,215,22,39212,2,1533,2,0,1055,47.79,3,0.0,16.2486
1577,545,593,2,677,711,1,0,407,12,47374,0,1388,1,14,979,714.3,5,0.0,207.147
1698,544,593,3,244,214,2,0,329,30,10035,1,1617,2,11,1840,2321.9,2,0.0,1114.512
1698,544,593,3,244,214,2,0,329,30,10035,1,1344,1,14,1256,17.94,3,0.0,3.0498
840,491,536,3,470,467,1,0,374,36,19134,1,837,1,3,722,9.522,1,0.7,-6.9828
840,491,536,3,470,467,1,0,374,36,19134,1,1784,2,13,1390,791.964,6,0.4,-131.994
840,491,536,3,470,467,1,0,374,36,19134,1,669,1,3,147,4.923,3,0.7,-3.9384
4896,1022,1100,0,764,756,1,0,375,1,85023,3,44,0,4,316,209.979,7,0.7,-356.9643
4970,1084,1171,3,726,688,2,0,86,33,44105,1,705,1,3,1602,33.93,3,0.7,-22.62
4970,1084,1171,3,726,688,2,0,86,33,44105,1,1296,1,14,980,222.32,7,0.2,25.011
4970,1084,1171,3,726,688,2,0,86,33,44105,1,1842,2,13,523,210.564,6,0.4,-52.641
630,270,283,3,749,738,0,0,485,33,43615,1,242,0,9,548,35.168,7,0.2,9.6712
630,270,283,3,749,738,0,0,485,33,43615,1,1779,2,13,1392,1502.376,4,0.4,-250.396
341,261,272,0,714,692,0,0,266,3,90008,3,226,0,9,545,10.11,3,0.0,3.2352
341,261,272,0,714,692,0,0,266,3,90008,3,1569,2,0,1025,772.47,3,0.0,146.7693
341,261,272,0,714,692,0,0,266,3,90008,3,1439,1,15,85,20.46,2,0.0,5.3196
3530,977,1054,2,551,499,1,0,329,30,10011,1,1444,1,15,1300,347.58,3,0.0,17.379
2222,903,972,3,353,363,0,0,437,3,92037,3,1497,2,0,1401,72.64,2,0.0,21.792
2222,903,972,3,353,363,0,0,437,3,92037,3,1569,2,0,1025,772.47,3,0.0,146.7693
2222,903,972,3,353,363,0,0,437,3,92037,3,269,0,9,571,39.92,4,0.0,11.1776
4861,1092,1179,3,640,647,0,0,345,34,73120,0,840,1,3,697,33.48,2,0.0,16.4052
4861,1092,1179,3,640,647,0,0,345,34,73120,0,1796,2,13,1168,461.97,3,0.0,133.9713
4861,1092,1179,3,640,647,0,0,345,34,73120,0,421,1,1,822,137.62,2,0.0,60.5528
4861,1092,1179,3,640,647,0,0,345,34,73120,0,126,0,5,1212,302.67,3,0.0,72.6408
607,192,204,2,182,151,0,0,80,11,60653,0,1503,2,0,1018,239.976,3,0.2,53.9946
3578,936,1009,3,778,783,0,0,438,3,94109,3,509,1,2,1147,8.34,3,0.0,2.1684
3578,936,1009,3,778,783,0,0,438,3,94109,3,1433,1,15,94,8.57,1,0.0,2.2282
3578,936,1009,3,778,783,0,0,438,3,94109,3,740,1,3,448,119.616,8,0.2,40.3704
2552,910,981,3,65,102,1,0,499,28,8360,1,115,0,5,1174,212.94,3,0.0,25.5528
2552,910,981,3,65,102,1,0,499,28,8360,1,435,1,1,632,26.49,1,0.0,7.4172
853,470,510,2,331,316,2,0,299,47,53209,0,45,0,4,1185,687.4,5,0.0,48.118
804,71,73,3,671,682,1,0,452,45,98115,3,321,0,16,426,653.55,3,0.0,111.1035
804,71,73,3,671,682,1,0,452,45,98115,3,1560,2,0,961,33.9,2,0.0,2.034
3628,1194,1288,2,256,258,0,0,321,11,60540,0,1564,2,0,1022,239.96,5,0.2,83.986
1283,448,480,0,764,756,1,0,521,6,19805,1,327,0,16,978,199.836,4,0.3,-37.1124
1283,448,480,0,764,756,1,0,521,6,19805,1,1742,2,13,1621,716.0,2,0.0,193.32
1283,448,480,0,764,756,1,0,521,6,19805,1,824,1,3,1577,221.06,7,0.0,103.8982
2610,866,931,2,35,56,0,0,266,3,90036,3,1169,1,12,598,67.71,3,0.0,32.5008
2610,866,931,2,35,56,0,0,266,3,90036,3,377,1,1,307,129.92,4,0.0,38.976
2610,866,931,2,35,56,0,0,266,3,90036,3,170,0,9,875,467.46,9,0.0,191.6586
2610,866,931,2,35,56,0,0,266,3,90036,3,1100,1,12,1720,61.4,5,0.0,28.858
2610,866,931,2,35,56,0,0,266,3,90036,3,1343,1,14,1490,720.76,4,0.0,187.3976
2610,866,931,2,35,56,0,0,266,3,90036,3,833,1,3,1250,5.184,3,0.2,1.8144
2610,866,931,2,35,56,0,0,266,3,90036,3,511,1,2,1146,14.7,5,0.0,3.969
4202,65,66,3,201,236,0,0,80,11,60610,0,723,1,3,639,8.134,7,0.8,-13.8278
4202,65,66,3,201,236,0,0,80,11,60610,0,1599,2,0,955,79.984,2,0.2,13.9972
1471,501,546,3,5,3,2,0,121,45,98198,3,1125,1,12,1652,18.54,2,0.0,8.7138
1258,542,590,3,414,414,1,0,374,36,19140,1,848,1,7,1618,24.4,2,0.2,7.93
4822,1029,1106,1,346,383,0,0,21,9,30318,2,1204,1,12,1568,195.64,4,0.0,91.9508
1342,306,322,2,32,30,0,0,109,41,75217,0,1554,2,0,599,398.4,5,0.2,84.66
1342,306,322,2,32,30,0,0,109,41,75217,0,513,1,2,1123,7.056,3,0.2,0.7938
1342,306,322,2,32,30,0,0,109,41,75217,0,28,0,4,1190,1352.3976,9,0.32,-437.5404
1610,492,533,0,569,566,0,0,312,3,92553,3,1177,1,12,1714,26.4,5,0.0,11.88
1610,492,533,0,569,566,0,0,312,3,92553,3,1372,1,14,587,41.88,6,0.0,0.8376
2022,670,719,3,172,128,0,0,374,36,19140,1,818,1,3,719,99.846,9,0.7,-83.205
1841,891,955,2,756,740,0,0,165,15,40324,2,1698,2,13,1391,699.98,2,0.0,195.9944
1841,891,955,2,756,740,0,0,165,15,40324,2,1292,1,14,634,584.82,9,0.0,70.1784
1288,396,422,3,218,193,0,0,300,21,55407,0,784,1,3,1639,43.98,2,0.0,21.99
1288,396,422,3,218,193,0,0,300,21,55407,0,1694,2,13,1594,377.97,3,0.0,105.8316
1288,396,422,3,218,193,0,0,300,21,55407,0,162,0,9,513,123.96,3,0.0,11.1564
3250,1142,1230,0,122,149,0,0,521,6,19805,1,1861,2,13,725,391.98,2,0.0,113.6742
3637,1207,1304,3,673,690,0,0,60,31,27217,2,1514,2,0,1014,383.976,3,0.2,81.5949
3637,1207,1304,3,673,690,0,0,60,31,27217,2,336,0,16,376,1781.682,7,0.4,-653.2834
4012,925,996,3,772,761,2,0,266,3,90008,3,584,1,2,1156,21.4,5,0.0,6.206
293,173,181,3,482,502,2,0,487,20,48183,0,1605,2,6,1445,549.99,1,0.0,274.995
293,173,181,3,482,502,2,0,487,20,48183,0,427,1,1,80,167.535,3,0.1,37.23
293,173,181,3,482,502,2,0,487,20,48183,0,868,1,7,773,38.34,3,0.0,17.253
293,173,181,3,482,502,2,0,487,20,48183,0,210,0,9,1177,53.88,6,0.0,22.6296
293,173,181,3,482,502,2,0,487,20,48183,0,1713,2,13,1098,299.98,2,0.0,83.9944
1406,540,584,1,395,411,0,0,438,3,94109,3,1311,1,14,797,62.8,4,0.0,15.7
3820,1007,1087,2,485,537,0,0,266,3,90049,3,726,1,3,413,13.904,2,0.2,4.5188
432,81,81,2,720,689,0,0,207,41,77070,0,331,0,16,377,744.1,5,0.3,-95.67
432,81,81,2,720,689,0,0,207,41,77070,0,1414,1,14,1262,44.84,5,0.2,5.605
432,81,81,2,720,689,0,0,207,41,77070,0,368,0,16,1350,401.59,2,0.3,-131.951
3660,1188,1284,3,142,134,2,0,299,47,53209,0,757,1,3,1310,18.24,3,0.0,8.5728
4876,1202,1296,3,68,99,0,0,438,3,94122,3,18,0,4,1428,359.499,3,0.15,-29.6058
4876,1202,1296,3,68,99,0,0,438,3,94122,3,1335,1,14,1505,10.48,1,0.0,2.8296
4430,581,626,1,379,374,2,0,86,33,44105,1,1218,1,12,1823,20.736,4,0.2,7.2576
2551,809,871,3,392,370,0,0,308,31,28110,2,1577,2,0,1068,35.168,4,0.2,8.3524
2551,809,871,3,392,370,0,0,308,31,28110,2,1052,1,12,1263,64.704,3,0.2,23.4552
1819,727,780,2,670,680,1,0,269,19,1852,1,1225,1,12,1722,105.52,4,0.0,48.5392
1391,431,462,3,497,486,2,0,109,41,75081,0,680,1,3,720,5.792,2,0.8,-9.5568
908,342,364,3,439,424,1,0,374,36,19120,1,1699,2,13,1387,466.158,7,0.4,-93.2316
908,342,364,3,439,424,1,0,374,36,19120,1,1486,2,0,1459,10.312,1,0.2,-1.289
908,342,364,3,439,424,1,0,374,36,19120,1,777,1,3,267,2.556,3,0.7,-1.7892
3458,1097,1183,0,328,322,1,0,268,4,80538,3,1123,1,12,795,7.968,2,0.2,2.8884
3458,1097,1183,0,328,322,1,0,268,4,80538,3,854,1,7,1042,8.784,1,0.2,3.1842
3928,1236,1331,3,392,370,0,0,268,4,80538,3,934,1,8,283,3.024,3,0.2,-0.6048
1042,410,437,3,432,444,1,0,526,37,2895,1,1413,1,14,125,51.45,3,0.0,13.8915
4287,282,294,3,89,83,0,0,80,11,60610,0,458,1,1,336,14.016,4,0.8,-31.536
4287,282,294,3,89,83,0,0,80,11,60610,0,361,0,16,942,214.95,5,0.5,-120.372
4287,282,294,3,89,83,0,0,80,11,60610,0,1689,2,13,1447,35.04,4,0.2,-7.008
4287,282,294,3,89,83,0,0,80,11,60610,0,210,0,9,1177,10.776,3,0.6,-4.8492
4287,282,294,3,89,83,0,0,80,11,60610,0,842,1,3,893,4.6,2,0.8,-8.05
4287,282,294,3,89,83,0,0,80,11,60610,0,1371,1,14,1352,35.168,2,0.2,-8.3524
1351,468,509,3,601,583,2,0,27,3,93309,3,729,1,3,409,19.152,3,0.2,6.4638
686,53,49,1,63,49,0,0,109,41,75217,0,594,1,2,1141,4.448,2,0.2,0.3336
686,53,49,1,63,49,0,0,109,41,75217,0,1156,1,12,1755,5.184,1,0.2,1.8792
686,53,49,1,63,49,0,0,109,41,75217,0,1167,1,12,1756,15.552,3,0.2,5.4432
1670,360,383,2,305,298,0,0,374,36,19140,1,1141,1,12,1469,40.032,6,0.2,12.51
1670,360,383,2,305,298,0,0,374,36,19140,1,1588,2,0,1599,16.776,3,0.2,5.0328
209,289,304,3,93,118,0,0,119,8,32725,2,91,0,5,906,186.304,4,0.2,13.9728
1426,502,548,3,565,572,1,0,94,9,31907,2,1474,2,0,953,66.36,4,0.0,23.226
3444,1007,1084,0,601,583,2,0,323,40,37211,2,612,1,2,1118,42.048,9,0.2,5.256
3444,1007,1084,0,601,583,2,0,323,40,37211,2,539,1,2,1491,67.92,5,0.2,6.792
467,236,246,3,257,249,1,0,374,36,19134,1,856,1,7,1615,52.512,6,0.2,19.692
467,236,246,3,257,249,1,0,374,36,19134,1,1394,1,14,556,186.912,6,0.2,-35.046
467,236,246,3,257,249,1,0,374,36,19134,1,1197,1,12,104,10.048,4,0.2,3.14
1495,548,592,1,316,325,0,0,80,11,60610,0,171,0,9,578,17.496,9,0.6,-7.4358
2442,615,663,2,7,9,0,0,109,41,75220,0,1240,1,12,1786,15.552,3,0.2,5.4432
2484,873,940,3,536,489,0,0,65,29,88220,3,807,1,3,259,10.776,3,0.2,3.3675
3317,1088,1174,3,201,236,0,0,374,36,19134,1,1001,1,10,199,3.304,1,0.2,1.0738
3882,1188,1284,3,542,519,0,0,329,30,10009,1,1389,1,14,309,35.48,1,0.0,0.0
1149,508,555,3,305,298,0,0,343,30,11572,1,941,1,8,1601,34.44,3,0.0,16.1868
1149,508,555,3,305,298,0,0,343,30,11572,1,1646,2,11,164,629.93,7,0.0,296.0671
1149,508,555,3,305,298,0,0,343,30,11572,1,640,1,3,689,79.056,9,0.2,28.6578
587,69,70,3,417,437,1,0,233,16,70506,2,1407,1,14,1377,232.55,5,0.0,9.302
587,69,70,3,417,437,1,0,233,16,70506,2,1543,2,0,1017,99.98,2,0.0,42.9914
587,69,70,3,417,437,1,0,233,16,70506,2,1232,1,12,1804,19.44,3,0.0,9.3312
587,69,70,3,417,437,1,0,233,16,70506,2,1156,1,12,1755,12.96,2,0.0,6.3504
709,203,211,1,223,199,0,0,329,30,10009,1,323,0,16,942,464.292,9,0.4,-108.3348
709,203,211,1,223,199,0,0,329,30,10009,1,852,1,7,1493,68.46,7,0.0,31.4916
709,203,211,1,223,199,0,0,329,30,10009,1,1666,2,11,165,2799.96,4,0.0,1371.9804
709,203,211,1,223,199,0,0,329,30,10009,1,439,1,1,859,601.3,2,0.0,198.429
709,203,211,1,223,199,0,0,329,30,10009,1,1729,2,13,1480,16.99,1,0.0,4.4174
709,203,211,1,223,199,0,0,329,30,10009,1,1697,2,13,1604,287.97,3,0.0,80.6316
709,203,211,1,223,199,0,0,329,30,10009,1,1029,1,12,1770,44.82,9,0.0,21.0654
3740,1235,1333,3,101,78,1,0,9,3,92804,3,225,0,9,1176,101.12,8,0.0,37.4144
1105,433,466,3,275,259,0,0,119,8,32725,2,1743,2,13,923,107.976,3,0.2,37.7916
3906,1203,1297,3,282,282,2,0,329,30,10009,1,414,1,1,338,58.73,7,0.0,14.6825
3906,1203,1297,3,282,282,2,0,329,30,10009,1,772,1,3,330,93.344,4,0.2,32.6704
2492,850,916,3,9,16,2,0,452,45,98103,3,928,1,8,126,17.05,5,0.0,8.184
1422,577,627,3,630,630,0,0,437,3,92105,3,738,1,3,1640,8.096,2,0.2,2.7324
2148,869,935,3,765,760,1,0,345,34,73120,0,247,0,9,1050,30.36,4,0.0,13.0548
3374,1148,1241,3,339,396,0,0,316,30,10550,1,863,1,7,1493,23.34,3,0.0,10.9698
3374,1148,1241,3,339,396,0,0,316,30,10550,1,1288,1,12,1479,51.55,5,0.0,24.2285
1523,543,591,3,727,695,0,0,438,3,94109,3,1511,2,0,1086,119.9,2,0.0,43.164
1866,668,717,3,290,286,0,0,329,30,10009,1,55,0,5,839,1317.492,6,0.1,292.776
1866,668,717,3,290,286,0,0,329,30,10009,1,1426,1,15,1496,63.84,8,0.0,18.5136
1866,668,717,3,290,286,0,0,329,30,10009,1,807,1,3,259,3.592,1,0.2,1.1225
4024,938,1013,3,387,387,0,0,266,3,90045,3,245,0,9,874,86.26,2,0.0,29.3284
4024,938,1013,3,387,387,0,0,266,3,90045,3,1302,1,14,1103,139.04,4,0.0,38.9312
4024,938,1013,3,387,387,0,0,266,3,90045,3,382,1,1,801,46.8,4,0.0,16.38
3381,1230,1328,3,384,343,2,0,72,1,85224,3,193,0,9,103,8.544,4,0.2,1.9224
3381,1230,1328,3,384,343,2,0,72,1,85224,3,69,0,5,758,842.376,3,0.2,105.297
510,134,133,1,365,342,0,0,262,30,11561,1,1732,2,13,1289,1214.85,3,0.0,352.3065
3307,962,1039,2,691,663,1,0,438,3,94109,3,1312,1,14,665,67.78,2,0.0,16.945
4192,1145,1234,0,473,478,1,0,192,24,59601,3,1367,1,14,928,39.9,5,0.0,10.374
4247,142,147,3,171,122,0,0,329,30,10011,1,827,1,3,412,2.688,1,0.2,0.84
4247,142,147,3,171,122,0,0,329,30,10011,1,502,1,2,1414,6.6,3,0.0,2.904
4403,468,505,0,446,436,0,0,226,23,63122,0,730,1,3,1633,28.4,4,0.0,13.064
4403,468,505,0,446,436,0,0,226,23,63122,0,150,0,9,1547,212.94,3,0.0,34.0704
4060,1065,1150,2,298,292,2,0,80,11,60653,0,1779,2,13,1392,1001.584,2,0.2,125.198
4060,1065,1150,2,298,292,2,0,80,11,60653,0,52,0,5,748,569.058,3,0.3,-178.8468
4060,1065,1150,2,298,292,2,0,80,11,60653,0,272,0,9,1440,14.224,2,0.6,-10.3124
1543,532,578,2,22,32,1,0,371,1,85345,3,1737,2,13,1241,105.584,2,0.2,9.2386
1543,532,578,2,22,32,1,0,371,1,85345,3,1727,2,13,1274,68.72,2,0.2,-14.603
149,166,174,3,765,760,1,0,452,45,98103,3,25,0,4,1361,1367.84,8,0.0,259.8896
1941,874,941,2,38,62,0,0,474,20,48180,0,63,0,5,1173,301.96,2,0.0,33.2156
1602,444,479,3,695,679,0,0,364,3,91104,3,115,0,5,1174,170.352,3,0.2,-17.0352
254,257,270,3,667,666,0,0,297,20,48640,0,506,1,2,249,3.9,2,0.0,1.521
254,257,270,3,667,666,0,0,297,20,48640,0,1021,1,12,1781,12.84,3,0.0,5.778
254,257,270,3,667,666,0,0,297,20,48640,0,1171,1,12,1831,15.84,3,0.0,7.128
254,257,270,3,667,666,0,0,297,20,48640,0,135,0,5,842,563.94,3,0.0,112.788
254,257,270,3,667,666,0,0,297,20,48640,0,1418,1,14,70,62.94,3,0.0,11.9586
254,257,270,3,667,666,0,0,297,20,48640,0,1342,1,14,872,535.41,3,0.0,160.623
2050,718,770,2,447,450,1,0,123,20,48205,0,80,0,5,786,3504.9,5,0.0,700.98
2050,718,770,2,447,450,1,0,123,20,48205,0,1126,1,12,1695,144.12,3,0.0,69.1776
2050,718,770,2,447,450,1,0,123,20,48205,0,1080,1,12,1700,314.55,3,0.0,150.984
